5453311253	Binding from the Waldaufstiftung (Solbad Hall in Tirol, Austria)
5453311009	Binding from the Waldaufstiftung (Solbad Hall in Tirol, Austria)
5453922570	Binding from the Waldaufstiftung (Solbad Hall in Tirol, Austria)
5453922266	Inscription and stamp from the Waldaufstiftung (Solbad Hall in Tirol, Austria)
5453922086	GC5 B3272 547s
5453310105	Engraving by Crispijn van de Passe the Elder (ca. 1564-1637)
5453309875	GC5 B2834 505r 1522
5453921498	Lucas Petronius
5453309701	Lucas Petronius
5453309435	Leaf A2 (recto visible) from Schatzbehalter der wahren Reichtümer des Heils by Stephan Fridolin, O.F.M., printed in Nuremberg by Anton Koberger on 8 November 1491
5453309147	Leaf A2 (recto visible) from Schatzbehalter der wahren Reichtümer des Heils by Stephan Fridolin, O.F.M., printed in Nuremberg by Anton Koberger on 8 November 1491
5453920650	Leaf A2 (recto visible) from Schatzbehalter der wahren Reichtümer des Heils by Stephan Fridolin, O.F.M., printed in Nuremberg by Anton Koberger on 8 November 1491.
5453920394	GC5 B2174 517k
5453308543	GC5 Av345 518d
5453308493	Ms. inscription in German
5453308331	GC5 Av345 518d
5453919762	Philipp Pfister
5453919622	Bavaricum pag. 2505. Schwäbische Provinzen. Augsburg
5453919398	Bavaricum pag. 2505. Schwäbische Provinzen. Augsburg
5453919346	Benedict[us] Do[...?]
5453307551	GC5 Ar788 534l
5453307499	GC5 Ar788 534l
5453918954	GC5 Ar634 526l
5453306947	Early printed leaf, probably from a commentary on the Decretals of Pope Gregory IX
5453306729	Early printed leaf, probably from a commentary on the Decretals of Pope Gregory IX
5453918246	Early printed leaf, probably from a commentary on the Decretals of Pope Gregory IX
5453918038	Woodcut border depicting the story of Salome and John the Baptist, attributed to the workshop of Lucas Cranach
5452864665	Bookplate of Meyer A. Spielmann
5451696704	FC65 C3685 667e
5451084811	Unidentified armorial stamp
5451084371	FC65 C1814 697h
5451695596	FC65 C1814 697h
5451695330	List of contents in the hand of Isaac Norris, 1701-1766
5451083433	Isaac Norris, 1701-1766
5451694592	Inscription from Angers, France
5451694268	Gilbert Mainssonnat
5451693976	Gilbert Mainssonnat
5451693682	FC65 C1814 697h
5451081819	Charreyre 1771
5451692934	Murallon
5451692580	Bibliographic ms. note in French
5451692210	Unidentified shelfmark label
5451691932	G. Thibaut, curé Saint Symphorien 1898
5451080187	Ownership inscription from Angers, France
5451079913	Gilbert Mainssonnat
5451690984	Gilbert Mainssonnat
5451690670	Music manuscript on endpaper
5451078921	Ex libris [...]n. Gre. Ign. Haynol Ao. 1693
5451078545	Device of Sebastien Mabre-Cramoisy
5451572176	Device of Pierre Gromors, fl. 1514-1545
5450960493	François Étienne Gaillard, 1696-1758
5450960027	Illegible stamp
5451571276	Di Galeotto[?] [illegible]
5451571194	Richardus Hobeus
5450959593	Richardus Hobeus
5451570872	Edward Law, Earl of Ellenborough (1790-1871)
5450959403	LatC C4855 Eg59 1680
5451570652	LatC C4855 Eg59 1680
5450959169	LatC C4855 Eg59 1680
5451570454	LatC C4855.71 1538
5450958969	LatC C4855.71 1537
5451569992	LatC C4855.71 1525
5450958411	LatC C4855.71 1525
5450958263	LatC C4855.71 1525
5450958099	LatC C4855.71 1525
5450957963	LatC C4855.71 1525
5450957847	LatC C4855.71 1525
5450957669	LatC C4855.59 1540
5451568920	LatC C4855.59 1540
5450957291	LatC C4855.59 1540
5451568338	Initial Q
5451568226	LatC C4855.59 1540
5450956867	LatC C4855.59 1540
5451568048	LatC C4855.59 1540
5451567898	LatC C4855.59 1540
5451567652	LatC C4855.59 1540
5450956137	LatC C4855.59 1540
5450955861	Iola B. Quandt, Clara Harman
5450955793	Autograph of Burton Rascoe (1892-1957) in a 1895 student edition of Cicero
5451285658	O.L. Baker
5450227139	F. Swift
5448233851	William Robinson
5448842618	Robert Hoe, 1839-1909
5447853793	IC C2763 507d 1514
5447853683	IC C7664 502i
5448460256	IC B8897 637s
5447853313	IC B8897 637s
5448459994	Emily King
5448459912	Elias Imlin
5448224704	Waldaufstiftung (Solbad Hall in Tirol, Austria)
5447620271	Waldaufstiftung (Solbad Hall in Tirol, Austria)
5448224368	GC5 Am185 537o
5448224238	GC5 Am185 537o
5448224040	Early printed Latin leaf from a work containing the sermons of Denis the Carthusian
5447619567	Early printed Latin leaf from a work containing the sermons of Denis the Carthusian
5447619349	Gottfried Eichorn, 1603-1667
5448223484	GC5 Al794 536c
5447619021	GC5 Al793 538d
5447618791	Franziskanerkloster (Bolzano, Trentino-Alto Adige, Italy)
5447618601	Franziskanerkloster (Bolzano, Trentino-Alto Adige, Italy)
5448222786	Bookplate of the Franziskanerkloster (Bolzano, Trentino-Alto Adige, Italy)
5448222486	Title and shelfmark label from the Franziskanerkloster (Bolzano, Trentino-Alto Adige, Italy)
5447618151	Library of Ernest Augustus, King of Hanover, 1771-1851
5447618099	Glossed text of Decretum Gratiani
5447617997	Glossed text of Decretum Gratiani
5447617793	Glossed text of Decretum Gratiani
5447617555	Glossed text of Decretum Gratiani
5447617265	Glossed text of Decretum Gratiani
5447616977	GC5 Al145 538e 1567
5447616791	Jacobus Louber, 1440-1513, Reichskartause Buxheim
5448220896	Jacobus Louber, 1440-1513, Reichskartause Buxheim
5448220662	Giovanni Checchini
5448220562	Giovanni Checchini
5448220374	Inscription dated 1581
5447616123	GC5 Ag845 529dc
5447615895	GC5 Ag845 529dc
5448219852	Robert Dixon
5445453447	Francis Frederick Fox, 1833-1915
5445999150	LatC C4855.52 1565
5445999060	LatC C4855.52 1565
5445398577	LatC C4855.52 1565
5445398537	James Ross, 1744-1827
5445398301	Raimond van Marle, 1888-1936
5445998516	Collège Louis-le-Grand
5445398125	Jean-Philippe Jannet, 1742-1817
5445998268	LatC C4855.17 1581
5445998162	LatC C4855.12.1567
5445998122	Joseph P. Norris, Isaac Norris (1802-1890)
5445997806	Sir Compton Domvile, 1685?-1768
5445397445	LatC C4855.12 1559
5445397185	Sir Compton Domvile, 1685?-1768
5445997256	Blind stamped pigskin binding (lower board)
5445996992	LatC C4855.10 1565
5445996882	Blind stamped pigskin binding with initials H B H over-stamped with initials I S C dated 1579
5445396251	Henry Elford Luxmoore, 1841-1926
5445396145	Henry Elford Luxmoore (1841-1926); Austin Lamont (1905-1969)
5444931237	LatC B4628 Eg686h
5445510592	Inscription in French
5444908727	FC65 B6417 660v
5445510328	Marquis de Corbeau de Vaulserre
5444908315	Sr. Henry Hay Makdougall Bart. of Makerstoun
5444908029	Unidentified bookplate
5444907829	FC65 B4508 681t
5444907459	Gold-stamped binding
5444907325	Gold-stamped binding
5445508618	Henry H. Bonnell (1859-1926)
5445508542	Fillinham
5445508202	Henry White, 1761-1836
5445507966	Hörmann
5445507886	Adrian van Helden
5445507680	Debénault
5445507274	Ms. inscription about Aubery on the title-page
5445507170	Debénault
5444905345	Portions of an excised armorial bookplate
5445506750	Henry Tronchin, b. 1853
5445506678	Gallard
5444904791	FC65 Ac126 675r
5444904641	François-Antoine Rigas, 1680
5445506244	Stift Admont. Bibliothek
