8995043433	LatC T2798.1 1528 Folio
8996232238	LatC T2798.1 1528 Folio
8995041241	LatC T2798.1 1528 Folio
8995040193	LatC T2798.1 1528 Folio
8995039369	LatC T2798.1 1528 Folio
8996227966	LatC T2798.1 1528 Folio
8996226514	LatC T2798.1 1528 Folio
8995035161	LatC T2725.1 1553 Folio
8996223008	LatC T2725.1 1553 Folio
8996221604	LatC T2725.1 1552 Folio
8996220102	LatC T2725.1 1552 Folio
8977501130	AC7 J3315 771l
8977498862	AC7 J3315 771l
8976306641	Ownership inscription of William Checkley
8977496860	Ownership inscription of William Checkley
8977495444	Ownership inscription, dated 1787, of Frederick Butler
8977494236	Ownership inscription, dated 1787, of Frederick Butler
8976301781	AC7 H8835 748eb
8976300303	AC7 H7777 789o
8976297165	AC7 H7777 789o
8976292589	AC7 H7777 789o
8976291635	AC7 H7777 789o
8977482176	AC7 H7777 789o
8976289739	AC7 H7777 789o
8977480260	AC7 H7777 789o
8977479520	AC7 H7777 789o
8977478844	AC7 H7777 789o
8976286703	AC7 H7777 789o
8976285753	AC7 H7777 789o
8977476266	Autograph of Samuel Sitgreaves (1764-1827)
8976283867	Autograph of Samuel Sitgreaves (1764-1827)
8967638329	Marginalia
8968825608	YugC55 G2975 552d 1578
8968824466	Ink drawing, probably a representation of a Turk, with a sword in each hand
8968823560	Bookplate of Edward Heron-Allen (1861-1943)
8968822744	Ink drawing, possibly a representation of the author while he was being held captive by the Turks
8968821782	Stamp from the Carthusian library at the Reichskartause Buxheim (Buxheim Charterhouse)
8967632759	Initial Q
8967632105	Inscription from the Carthusian library at the Reichskartause Buxheim (Buxheim Charterhouse)
8968819706	Inscription from the Carthusian library at the Reichskartause Buxheim (Buxheim Charterhouse)
8967630063	Inscription from the Carthusian library at the Reichskartause Buxheim (Buxheim Charterhouse)
8967628779	Shelfmark label from the Carthusian library at the Reichskartause Buxheim (Buxheim Charterhouse)
8967627983	YugC G2975 552l
8967627269	Initial S
8968814830	Partially illegible ownership inscription
8968813934	YugC G2975 552l
8958024641	Ms. shelfmark
8958023835	Autograph of Baltzer von Obelitz (1640-1707)
8958022649	Autograph of Baltzer von Obelitz (1640-1707)
8959219276	Autograph of James L. Mifflin
8958019837	Ms. ownership of Joannes Franciscus Haiasch and ownership inscription from the Capuchin monastery in Litoměřice, Czech Republic
8959216642	Ms. ownership of Joannes Franciscus Haiasch and ownership inscription from the Capuchin monastery in Litoměřice, Czech Republic
8959215238	Ms. ownership inscription from the Capuchin monastery in Litoměřice, Czech Republic
8958015741	DenC6 B2834 624a
8958011939	DenC55 R1762 570b 1574
8958010735	Stamp of the Bibliothek Graf Rantzau Oppendorf
8959207546	DenC55 R1762 570b 1574
8958007851	DenC55 R1762 570b 1574
8959204898	DenC55 R1762 570b 1574
8716579343	Presentation inscription to Rev. Ebenezer Gay (1718-1796)
8717697864	Presentation inscription to Rev. Ebenezer Gay (1718-1796)
8717697456	Ownership inscription of William Sheaff dated 1802
8717697146	Ownership inscription of Ephraim Whitney
8717696134	AC7 W8770 759o
8717695608	AC7 W8307 725p
8717695008	Ownership inscription of Sally White
8716575773	Binder's label of John Mulhern, West Chester, PA
8717694424	AC7 W6912 805f 1818
8717694044	Armorial bookplate of the Philadelphia physician Silas Weir Mitchell (1829-1914)
