21014856756	Drawing  from Folger Shakespeare Library STC 22503 c 2
20418453404	Inscription from Folger Shakespeare Library STC 22503 c 2
20853187798	Inscription from Folger Shakespeare Library STC 22503 c 2
21014853716	Inscription from Folger Shakespeare Library STC 22503 c 2
20420028763	Inscription from Folger Shakespeare Library STC 22503 c 2
20852974500	Inscription from Folger Shakespeare Library STC 22503 c 2
20852972260	Binding from Folger Shakespeare Library STC 22503 c 2
20853177668	Binding from Folger Shakespeare Library STC 22503 c 2
20854269379	Binding from Folger Shakespeare Library STC 22503 c 2
20420016763	Inscription from Folger Shakespeare Library STC 22508
21031124902	Inscription from Folger Shakespeare Library STC 22508
20854262789	Title page from Folger Shakespeare Library STC 22508
21014833436	Inscription from Folger Shakespeare Library STC 22508
21014832466	Binding from Folger Shakespeare Library STC 22508
20854255319	Binding from Folger Shakespeare Library STC 22508
20854253099	Binding from Folger Shakespeare Library STC 22508
21041061615	Other Format from Folger Shakespeare Library STC 20641 c 3
20853153708	Inscription from Folger Shakespeare Library STC 20641 c 3
20418415914	Inscription from Folger Shakespeare Library STC 20641 c 3
20418413774	Inscription from Folger Shakespeare Library STC 20641 c 3
20853147308	Title page from Folger Shakespeare Library STC 20641 c 3
20852935030	Other paste-in from Folger Shakespeare Library STC 20641 c 3
21014806816	Binding from Folger Shakespeare Library STC 20641 c 3
20418399764	Binding from Folger Shakespeare Library STC 20641 c 3
20854228269	Binding from Folger Shakespeare Library STC 20641 c 3
21031085972	Inscription from Folger Shakespeare Library STC 20641 c 3
21031083762	Bookplate/Label from Folger Shakespeare Library STC 20641 c 2
20853126348	Inscription from Folger Shakespeare Library STC 20641 c 2
21031081012	Inscription from Folger Shakespeare Library STC 20641 c 2
20418387524	Inscription from Folger Shakespeare Library STC 20641 c 2
21031075802	Title page from Folger Shakespeare Library STC 20641 c 2
20419963493	Bookplate/Label from Folger Shakespeare Library STC 20641 c 2
21031072242	Binding from Folger Shakespeare Library STC 20641 c 2
20419959933	Binding from Folger Shakespeare Library STC 20641 c 2
20852904020	Binding from Folger Shakespeare Library STC 20641 c 2
21014778636	Binding from Folger Shakespeare Library STC 20641 c 2
20853108808	Bookplate/Label from Folger Shakespeare Library STC 20641 c 1
20853107208	Inscription from Folger Shakespeare Library STC 20641 c 1
21041010995	Title page from Folger Shakespeare Library STC 20641 c 1
20854198009	Other paste-in: Harmsworth, Sir R. Leicester
20852892670	Binding from Folger Shakespeare Library STC 20641 c 1
20852891580	Binding from Folger Shakespeare Library STC 20641 c 1
21031055252	Binding from Folger Shakespeare Library STC 20641 c 1
20852887840	Binding from Folger Shakespeare Library STC 20641 c 1
20852885040	Inscription from Folger Shakespeare Library STC 20550 c 3
20853091948	Inscription from Folger Shakespeare Library STC 20550 c 3
21040995795	Inscription from Folger Shakespeare Library STC 20550 c 3
21031041912	Inscription from Folger Shakespeare Library STC 20550 c 3
20418348564	Inscription from Folger Shakespeare Library STC 20550 c 3
20418346044	Inscription from Folger Shakespeare Library STC 20550 c 3
21048602201	Inscription from Folger Shakespeare Library STC 20550 c 3
20419921233	Title page from Folger Shakespeare Library STC 20550 c 3
21031029952	Context image from Folger Shakespeare Library STC 20550 c 3
20853070428	Inscription from Folger Shakespeare Library STC 20550 c 3
21031023132	Other paste-in: Harmsworth, R. Leicester (Robert Leicester), Sir, 1870-1937
