6782874777	Inscription recording the sale of this book at the fourth sale of Richard Heber's library in 1834
6782873331	EC7 A100 714m
6777496495	Armorial bookplate of Joseph Romilly (1791-1864)
6777495495	SC6 C1275 641s
6777493829	SC6 C1133 616d
6777492973	Gold stamped monogram "W S M" of William Stirling Maxwell (1818-1878)
6777492101	SC6 B7399 604b
6777490225	SC6 B7399 604b
6777489067	SC6 Al863 612d
6777487409	SC6 Al863 612d
6777486107	SC6 Al863 612d
6777484541	SC6 Al114 651a
6777483043	SC6 Al114 651a
6777481777	SC6 Al114 651a
6777480947	SC6 Al114 651a
6777480213	Autograph of Antonio Palau y Dulcet (1867-1954)
6777479381	Sir William Stirling Maxwell (1818-1878)
6777477963	Sir William Stirling Maxwell (1818-1878)
6777475787	Sir William Stirling Maxwell (1818-1878)
6777473849	Sir William Stirling Maxwell (1818-1878)
6777470857	SC55 Ul407 570c
6777469251	SC55 Ul407 570c
6777467867	SC55 Ul407 565h 1566
6777466915	SC55 Ul407 565h 1566
6777464217	Inscription recording the sale of this book at the Sotheby's Hamilton Palace Libraries sales in 1882-1884
6777462695	SC55 P7668 Ef625b
6777461901	SC55 T8677 557d
6777460955	SC55 T8677 557d
6777459941	SC55 T8677 557d
6777457885	Woodcut coat of arms of Philip II, King of Spain (1527-1598)
6777456761	SC55 T1702 553d
6777455881	SC55 T1702 553d
6777454383	SC55 So115 560a 1601
6777452287	SC55 So115 560a 1601
6777451211	SC55 So115 560a 1601
6777450067	SC55 So115 560a 1582
6777448827	SC55 So115 560a 1582
6777447383	SC55 So115 560a 1582
6777446383	SC55 So115 560a 1582
6777445533	SC55 So115 560a 1582
6777444411	SC55 So115 560a 1582
6777443297	SC55 So115 560a 1582
6777442177	SC55 So115 560a 1582
6777441231	SC55 So115 560a 1582
6777440257	SC55 So115 560a 1582
6777438953	SC55 Sa554 587m 1760
6777438269	SC55 Sa554 587m 1760
6777437543	SC55 Sa554 581d 1582
6777436729	Ownership inscription of Ildefonso Santos de San Pedro (1600-1699)
6777435733	SC55 Sa554 576f 1595
6777434527	Two ownership inscriptions, one unidentified, the other an ownership inscription of Ildefonso Santos de San Pedro (1600-1699)
6777432805	Sir William Stirling Maxwell (1818-1878)
6777431425	Sir William Stirling Maxwell (1818-1878)
6777428709	Sir William Stirling Maxwell (1818-1878)
6777426161	Binding of the Biblioteca de Salvá
6777423641	SC55 Sa313 594p
6777422119	SC55 Sa313 594p
6777421309	SC55 Sa313 594p
6777420039	SC55 P8605 575t 1600
6777419029	SC55 P8605 575t 1580
6777418029	SC55 P8605 575t 1580
